Plate,Well,ID2,ID3,AVG Events,Events SD,AVG Mean,AVG SD,AVD Median
16,I17,YBL056W,96_wellE5,19346.33,3857.41,12.33,5.23,11.57
16,I21,YOR229W,96_wellE6,25050.33,2255.24,5.80,3.53,5.30
16,I5,YOL125W,96_wellE2,25274.00,2731.47,5.00,2.70,4.63
16,I9,YLR212C,96_wellE3,22775.67,1572.18,20.93,10.87,19.93
16,J1,YHL021C,96_wellE7,18922.67,2475.59,15.60,8.60,13.97
16,J13,YCR005C,96_wellE10,22247.33,1744.92,4.83,2.80,4.47
16,J17,YLR090W,96_wellE11,23464.00,306.73,5.47,2.93,5.07
16,J21,YJL044C,96_wellE12,15626.33,2429.64,5.77,2.97,5.40
16,J5,YOR123C,96_wellE8,20487.33,1765.57,8.23,4.53,7.57
16,J9,YGR004W,96_wellE9,23563.33,345.10,5.13,2.90,4.70
16,K1,YNL062C,96_wellF1,22709.67,1529.17,6.03,3.67,5.57
16,K13,YOR198C,96_wellF4,19856.33,1748.79,50.13,24.10,46.53
16,K17,YML102W,96_wellF5,19253.00,3112.75,5.30,3.03,4.90
16,K21,YPL083C,96_wellF6,17574.67,2810.57,5.40,3.00,5.03
16,K5,YPL063W,96_wellF2,23973.33,2848.09,6.77,3.53,6.27
16,K9,YDR316W,96_wellF3,20423.00,1955.54,4.83,2.43,4.53
16,L1,YHR146W,96_wellF7,21384.00,776.78,21.63,9.50,20.10
16,L13,YDR004W,96_wellF10,18821.00,932.83,4.73,2.70,4.40
16,L17,YNL309W,96_wellF11,20676.33,3379.22,5.33,3.13,4.90
16,L21,YPR080W,96_wellF12,15326.00,893.95,609.27,246.37,571.73
16,L5,YDR148C,96_wellF8,23588.33,2070.31,6.40,3.70,5.90
16,L9,YKL194C,96_wellF9,24495.33,3027.21,4.53,2.97,4.13
16,M1,YDL103C,96_wellG1,19771.67,1877.63,10.67,12.40,9.70
16,M13,YPR045C,96_wellG4,22277.00,669.75,5.50,5.70,5.10
16,M17,YAR071W,96_wellG5,21140.67,3245.02,4.83,3.40,4.40
16,M21,YBL086C,96_wellG6,18743.33,2481.67,5.60,4.03,5.20
16,M5,YIL123W,96_wellG2,19095.00,507.14,5.13,5.47,4.63
16,M9,YGR019W,96_wellG3,19530.67,2521.82,15.53,9.17,13.50
16,N1,YNL317W,96_wellG7,24790.00,1185.93,5.43,3.90,4.97
16,N13,YER003C,96_wellG10,18003.00,985.05,19.27,9.53,18.00
16,N17,YOL041C,96_wellG11,11986.33,876.98,9.00,4.70,8.20
16,N21,YDL189W,96_wellG12,4526.33,12.34,6.67,3.93,6.13
16,N5,YDR190C,96_wellG8,13371.33,925.64,11.67,6.77,10.37
16,N9,YLR163C,96_wellG9,19536.00,2107.64,7.70,5.13,6.97
16,O1,YPR034W,96_wellH1,20194.33,2788.75,8.07,3.83,7.60
16,O13,YDR473C,96_wellH4,15141.00,678.10,5.53,3.33,5.10
16,O17,YBR092C,96_wellH5,16380.00,2465.97,4.67,3.17,4.27
16,O21,YCL037C,96_wellH6,7996.67,1595.83,36.20,19.13,34.40
16,O5,YMR044W,96_wellH2,14585.00,2405.41,5.43,4.67,4.97
16,O9,YGR108W,96_wellH3,18129.00,2209.65,5.10,3.07,4.73
16,P1,YPR152C,96_wellH7,17768.67,2143.14,4.90,2.83,4.57
16,P13,YLR210W,96_wellH10,20384.67,2174.70,4.67,3.03,4.30
16,P17,YOR056C,96_wellH11,4215.67,410.35,4.83,3.70,4.40
16,P21,YJR062C,96_wellH12,2357.67,251.02,6.23,4.63,5.43
16,P5,YGL111W,96_wellH8,18632.00,1717.00,6.00,3.80,5.50
16,P9,YML005W,96_wellH9,10405.00,1108.11,5.30,4.03,4.77
17,A1,YMR209C,96_wellA1,20952.33,4194.20,5.37,3.97,4.77
17,A13,YNL016W,96_wellA4,12381.00,3494.07,31.03,17.47,27.20
17,A17,YBR177C,96_wellA5,9095.67,2512.94,8.43,5.77,7.27
17,A21,YKR042W,96_wellA6,11812.67,2947.75,6.37,6.10,5.33
17,A5,YLR195C,96_wellA2,14715.00,866.68,5.40,3.27,4.87
17,A9,YPR125W,96_wellA3,13898.33,1902.63,9.07,5.83,8.07
17,B1,YDR515W,96_wellA7,17895.00,3848.08,7.17,4.53,6.40
17,B13,YCR079W,96_wellA10,14207.00,4739.12,5.93,3.53,5.40
17,B17,YDL044C,96_wellA11,19971.33,3719.46,6.27,3.07,5.80
17,B21,YGR252W,96_wellA12,11204.00,5610.24,5.50,3.40,5.03
17,B5,YNR050C,96_wellA8,14620.33,2427.94,13.37,8.07,11.70
17,B9,YIL071C,96_wellA9,14646.00,912.75,6.00,3.57,5.47
17,C1,YDR363W,96_wellB1,16791.33,469.02,5.47,2.73,5.03
17,C13,YOR197W,96_wellB4,17772.00,1820.04,7.00,3.73,6.40
17,C17,YKL106W,96_wellB5,18519.00,1855.08,6.70,3.53,6.07
17,C21,YOR059C,96_wellB6,19516.00,2151.59,6.17,3.80,5.53
17,C5,YMR135C,96_wellB2,17481.00,3742.42,5.87,2.90,5.43
17,C9,YBR095C,96_wellB3,21214.67,2427.09,5.77,2.93,5.30
17,D1,YKL027W,96_wellB7,19866.33,1325.41,7.77,4.00,7.07
17,D13,YDR370C,96_wellB10,16285.33,235.97,6.00,3.13,5.50
17,D17,YDL131W,96_wellB11,11362.67,1019.46,11.60,6.10,10.50
17,D21,YLR085C,96_wellB12,13836.33,659.01,4.67,2.23,4.23
17,D5,YPL133C,96_wellB8,19882.00,2576.68,6.07,3.87,5.43
17,D9,YJL060W,96_wellB9,20320.67,1634.41,7.60,4.20,6.73
17,E1,YNL040W,96_wellC1,29840.67,2719.63,6.33,3.07,5.80
17,E13,YBR166C,96_wellC4,28085.67,326.57,7.80,3.67,7.30
17,E17,YML097C,96_wellC5,25806.00,1744.98,6.57,3.47,5.93
17,E21,YER043C,96_wellC6,11075.67,1031.68,55.97,28.03,52.37
17,E5,YNL206C,96_wellC2,24213.33,1659.56,6.13,3.43,5.60
17,E9,YDR125C,96_wellC3,25614.67,1571.69,5.63,3.13,5.17
17,F1,YOL016C,96_wellC7,22693.00,1065.46,12.20,8.70,9.80
17,F13,YER061C,96_wellC10,24726.33,916.77,6.17,3.53,5.63
17,F17,YDR170W-A,96_wellC11,28029.00,2492.80,7.57,3.97,6.87
17,F21,YBR143C,96_wellC12,12673.67,7989.02,53.93,28.93,47.73
17,F5,YBR279W,96_wellC8,17785.00,2582.86,8.00,4.33,7.37
17,F9,YLR080W,96_wellC9,26196.00,1271.10,6.10,3.30,5.57
17,G1,YOR323C,96_wellD1,13252.33,11020.34,7.83,10.17,6.33
17,G13,YGL194C,96_wellD4,21227.67,9748.44,6.43,3.77,5.93
17,G17,YMR220W,96_wellD5,22932.67,1264.81,7.63,3.87,6.97
17,G21,YKL046C,96_wellD6,23527.00,1699.83,6.53,3.47,6.00
17,G5,YOL072W,96_wellD2,27559.33,2310.33,5.83,2.87,5.40
17,G9,YDR229W,96_wellD3,30945.67,1743.55,6.47,3.27,5.90
17,H1,YOR025W,96_wellD7,22154.67,2968.10,6.30,3.27,5.77
17,H13,YFL001W,96_wellD10,22745.00,1202.51,6.73,3.70,6.13
17,H17,YDR449C,96_wellD11,20074.00,736.95,6.93,3.97,6.33
17,H21,YGR254W,96_wellD12,18422.67,1385.56,238.13,182.83,188.23
17,H5,YDL147W,96_wellD8,19796.67,2144.53,18.73,9.73,16.97
17,H9,YMR268C,96_wellD9,24933.67,1727.53,6.47,4.37,5.83
17,I1,YBR162C,96_wellE1,10050.67,8630.86,13.53,20.50,5.83
17,I13,YHL002W,96_wellE4,21920.67,2957.50,6.57,3.37,5.97
17,I17,YOL069W,96_wellE5,25872.67,1080.01,6.47,3.70,5.90
17,I21,YFR005C,96_wellE6,18540.00,1696.36,6.13,4.17,5.50
17,I5,YPL146C,96_wellE2,20220.33,1095.86,5.60,3.10,5.10
17,I9,YDR312W,96_wellE3,17498.67,1291.82,5.90,3.50,5.33
17,J1,YDL084W,96_wellE7,18463.00,3671.67,5.80,2.83,5.37
17,J13,YBL046W,96_wellE10,28672.33,4735.93,6.27,3.07,5.80
17,J17,YGL164C,96_wellE11,21294.33,959.88,6.10,2.80,5.70
17,J21,YHR174W,96_wellE12,22564.00,917.26,1165.37,481.03,1077.50
17,J5,YGL059W,96_wellE8,17572.67,2404.27,5.77,2.93,5.33
17,J9,YER152C,96_wellE9,18112.00,2137.57,6.77,3.60,6.23
17,K1,YDL091C,96_wellF1,20235.00,4438.36,5.80,7.87,5.30
17,K13,YJL155C,96_wellF4,20160.33,1503.22,6.97,3.57,6.40
17,K17,YOR221C,96_wellF5,16107.67,1263.51,5.70,3.73,5.13
17,K21,YKR003W,96_wellF6,18873.33,919.74,7.60,4.07,6.93
17,K5,YDL161W,96_wellF2,21628.33,3484.50,7.37,4.17,6.73
17,K9,YHR066W,96_wellF3,16672.00,1360.14,6.60,3.57,6.03
17,L1,YFR014C,96_wellF7,21450.00,3299.35,6.80,4.10,6.20
17,L13,YKL059C,96_wellF10,16379.00,2321.35,6.13,4.53,5.53
17,L17,YHR111W,96_wellF11,12029.00,1764.87,9.13,6.83,7.57
17,L21,YOR187W,96_wellF12,23904.33,1529.61,6.03,3.80,5.57
17,L5,YOR244W,96_wellF8,17547.33,965.60,6.60,5.03,5.87
17,L9,YER178W,96_wellF9,23448.67,1755.42,11.83,8.77,9.70
17,M1,YDL216C,96_wellG1,19043.33,2476.90,5.70,2.70,5.30
17,M13,YNL074C,96_wellG4,23825.00,2286.06,5.80,4.43,5.23
17,M17,YPL151C,96_wellG5,15268.00,1671.03,6.33,3.20,5.87
17,M21,YLR300W,96_wellG6,17761.00,1929.82,5.93,4.23,5.40
17,M5,YOR375C,96_wellG2,15013.33,1703.91,26.93,18.37,22.53
17,M9,YKL108W,96_wellG3,18430.67,2614.10,5.90,3.27,5.43
17,N1,YHR004C,96_wellG7,20349.67,3723.15,5.93,2.80,5.50
17,N13,YMR062C,96_wellG10,20147.00,2095.41,5.73,2.93,5.30
17,N17,YOL059W,96_wellG11,21072.67,1296.81,18.20,8.33,17.07
17,N21,YOR230W,96_wellG12,17302.00,2461.70,23.60,10.57,21.90
17,N5,YDR055W,96_wellG8,21261.33,975.12,6.40,3.17,5.83
17,N9,YKR044W,96_wellG9,16979.33,1011.23,6.07,3.03,5.60
17,O1,YDR364C,96_wellH1,2559.00,655.54,5.77,3.43,5.13
17,O13,YPL049C,96_wellH4,13318.67,1298.24,6.33,3.33,5.80
17,O17,YKL075C,96_wellH5,13150.00,1240.45,5.97,3.03,5.47
17,O21,YNL166C,96_wellH6,12793.00,1667.41,8.60,5.37,7.47
17,O5,YPL245W,96_wellH2,14138.00,3108.86,5.63,3.07,5.17
17,O9,YLR231C,96_wellH3,17501.00,2293.46,6.57,3.50,6.00
17,P1,YHR011W,96_wellH7,11421.67,2272.55,4.70,2.17,4.37
17,P13,YCL029C,96_wellH10,13751.33,624.61,6.00,2.87,5.57
17,P17,YDR527W,96_wellH11,14051.67,800.71,6.57,3.63,6.07
17,P21,YOR259C,96_wellH12,11864.67,1689.76,6.10,5.07,5.20
17,P5,YDR165W,96_wellH8,13562.67,2466.57,8.40,4.23,7.77
17,P9,YMR208W,96_wellH9,7386.33,779.20,7.37,4.00,6.77
18,A1,YBR236C,96_wellA1,21042.00,3345.30,5.83,3.17,5.30
18,A13,YGR149W,96_wellA4,19200.67,2123.28,5.40,2.43,4.97
18,A17,YDL001W,96_wellA5,24767.67,1198.66,5.73,2.90,5.23
18,A21,YNR029C,96_wellA6,20057.67,1595.06,6.77,3.83,6.10
18,A5,YLR113W,96_wellA2,20135.67,628.54,8.77,4.87,7.87
18,A9,YPL145C,96_wellA3,20342.67,4591.18,22.33,13.20,19.40
18,B1,YOR274W,96_wellA7,24164.00,5438.67,6.17,2.97,5.63
18,B13,YOL126C,96_wellA10,21458.00,2274.57,9.47,5.30,8.47
18,B17,YKR038C,96_wellA11,25893.67,3703.33,6.90,3.47,6.23
18,B21,YBR271W,96_wellA12,22042.33,2107.90,5.60,2.60,5.13
18,B5,YGL169W,96_wellA8,20906.67,2396.86,6.17,3.17,5.60
18,B9,YGR202C,96_wellA9,20182.00,3128.50,5.80,3.13,5.33
18,C1,YBR273C,96_wellB1,19449.00,1333.94,6.00,2.90,5.50
18,C13,YLR387C,96_wellB4,23299.00,5576.33,7.53,3.93,6.73
18,C17,YER101C,96_wellB5,21416.67,4643.03,6.17,3.13,5.63
18,C21,YOR209C,96_wellB6,19105.67,3593.61,17.17,10.80,14.67
18,C5,YML051W,96_wellB2,28228.00,3206.46,5.67,2.80,5.27
18,C9,YGL134W,96_wellB3,20275.00,842.25,6.03,3.20,5.53
18,D1,YCL011C,96_wellB7,22234.00,2987.48,6.27,3.13,5.70
18,D13,YOL140W,96_wellB10,21369.00,4464.19,5.80,3.03,5.30
18,D17,YOL031C,96_wellB11,28253.00,4337.98,5.93,2.80,5.47
18,D21,YBL055C,96_wellB12,27068.33,3657.60,6.43,3.17,5.80
18,D5,YLR321C,96_wellB8,19314.00,3989.87,7.87,4.10,7.07
18,D9,YGR263C,96_wellB9,21707.67,2737.25,5.90,2.83,5.43
18,E1,YIL135C,96_wellC1,18624.33,792.86,6.67,3.23,6.10
18,E13,YOL097C,96_wellC4,19704.33,2320.96,16.50,9.87,14.27
18,E17,YHR132C,96_wellC5,24090.67,1927.30,5.80,2.73,5.37
18,E21,YPR108W,96_wellC6,22291.33,2889.26,6.20,2.93,5.67
18,E5,YMR091C,96_wellC2,29182.67,3978.77,7.50,3.97,6.80
18,E9,YGR285C,96_wellC3,16903.33,2161.57,84.87,51.63,71.97
18,F1,YDL155W,96_wellC7,24282.33,1855.76,5.93,3.17,5.47
18,F13,YBR195C,96_wellC10,19966.00,2384.15,5.87,2.90,5.40
18,F17,YDL027C,96_wellC11,23626.67,2193.60,5.47,2.53,5.03
18,F21,YOR245C,96_wellC12,22963.67,1649.50,5.73,3.23,5.27
18,F5,YNL234W,96_wellC8,21825.00,1244.58,5.73,2.87,5.33
18,F9,YLR438W,96_wellC9,21438.00,4447.14,26.63,19.27,21.80
18,G1,YLL002W,96_wellD1,16770.67,2494.44,6.00,2.90,5.47
18,G13,YDL005C,96_wellD4,20438.33,3586.20,6.50,3.17,5.93
18,G17,YMR173W,96_wellD5,14141.00,2061.98,8.20,4.80,7.20
18,G21,YPR186C,96_wellD6,24718.67,2869.14,5.70,2.57,5.27
18,G5,YOR110W,96_wellD2,22151.00,3021.79,6.37,3.07,5.87
18,G9,YNL220W,96_wellD3,20841.67,3542.14,12.83,7.27,11.30
18,H1,YGR244C,96_wellD7,31409.00,4266.63,12.27,7.63,10.63
18,H13,YDL150W,96_wellD10,22657.67,1672.93,6.83,3.37,6.20
18,H17,YER059W,96_wellD11,21917.67,7135.18,6.37,3.30,5.80
18,H21,YAL061W,96_wellD12,23651.67,1871.89,6.77,3.93,5.93
18,H5,YBR130C,96_wellD8,19845.00,3134.65,7.33,3.97,6.63
18,H9,YBL058W,96_wellD9,19137.67,579.94,8.13,4.57,7.20
18,I1,YLR203C,96_wellE1,20085.00,3450.47,11.13,6.63,9.87
18,I13,YDL090C,96_wellE4,18492.00,97.77,6.33,3.33,5.70
18,I17,YOR264W,96_wellE5,15950.33,3167.22,5.43,2.40,5.03
18,I21,YDL066W,96_wellE6,21595.67,5719.21,14.47,9.07,12.43
18,I5,YPR148C,96_wellE2,23214.33,763.47,5.27,2.20,4.97
18,I9,YNL330C,96_wellE3,25432.67,3193.18,6.67,3.23,6.10
18,J1,YKL181W,96_wellE7,26380.33,1073.99,8.27,4.57,7.27
18,J13,YDR005C,96_wellE10,19986.00,2596.00,5.60,2.53,5.17
18,J17,YER149C,96_wellE11,26957.67,4179.00,6.00,2.93,5.50
18,J21,YCL044C,96_wellE12,14871.33,1393.70,5.77,2.67,5.37
18,J5,YGR156W,96_wellE8,24454.67,3267.93,6.50,3.23,5.87
18,J9,YDR528W,96_wellE9,14909.33,1363.24,6.37,3.47,5.73
18,K1,YMR240C,96_wellF1,14364.33,2672.48,6.23,3.50,5.70
18,K13,YGL025C,96_wellF4,16184.33,440.15,6.50,3.00,6.00
18,K17,YPL168W,96_wellF5,15324.67,1014.08,5.57,2.63,5.17
18,K21,YDL182W,96_wellF6,16213.33,741.94,9.97,5.13,9.07
18,K5,YDL097C,96_wellF2,21751.33,2385.71,13.87,7.13,12.50
18,K9,YNR052C,96_wellF3,17990.33,985.59,7.80,4.53,6.97
18,L1,YKL195W,96_wellF7,22288.67,2261.69,7.53,4.23,6.60
18,L13,YBL091C,96_wellF10,17725.00,1457.32,6.10,2.87,5.60
18,L17,YMR204C,96_wellF11,26436.00,1514.74,5.73,2.60,5.30
18,L21,YDL033C,96_wellF12,22424.00,1062.17,6.07,2.90,5.57
18,L5,YIL103W,96_wellF8,18105.67,206.69,6.93,3.63,6.30
18,L9,YJL036W,96_wellF9,21368.00,1251.11,6.90,3.77,6.30
18,M1,YPR163C,96_wellG1,22249.00,506.76,46.07,25.33,41.03
18,M13,YHR169W,96_wellG4,15762.33,1488.95,6.67,3.13,6.13
18,M17,YHR003C,96_wellG5,21242.33,4025.54,7.07,3.70,6.47
18,M21,YDR300C,96_wellG6,20415.67,3437.14,10.53,5.60,9.47
18,M5,YDR448W,96_wellG2,24898.67,2136.19,6.50,3.50,5.90
18,M9,YOL124C,96_wellG3,16195.00,3296.95,6.97,3.87,6.33
18,N1,YMR113W,96_wellG7,20401.67,1841.48,6.60,3.37,6.07
18,N13,YGL090W,96_wellG10,20263.33,3264.50,5.63,2.57,5.23
18,N17,YNL066W,96_wellG11,12978.00,948.17,6.43,3.20,5.93
18,N21,YER027C,96_wellG12,21785.67,2256.94,9.80,5.20,8.77
18,N5,YNL136W,96_wellG8,22928.33,3330.42,5.80,2.50,5.40
18,N9,YJR084W,96_wellG9,18282.33,346.12,6.03,2.83,5.60
18,O1,YHR118C,96_wellH1,21412.33,1792.97,6.30,3.03,5.87
18,O13,YIR012W,96_wellH4,17552.67,879.34,9.33,4.70,8.50
18,O17,YNL004W,96_wellH5,17951.33,1695.35,6.90,3.50,6.37
18,O21,YDR394W,96_wellH6,14988.67,1333.52,7.03,3.57,6.47
18,O5,YOR117W,96_wellH2,18282.67,1494.79,5.80,2.77,5.43
18,O9,YDL029W,96_wellH3,35.00,9.54,24.07,33.30,13.27
18,P1,YAR003W,96_wellH7,17148.67,998.97,5.90,3.00,5.40
18,P13,YJR136C,96_wellH10,17903.67,2175.87,6.13,3.47,5.60
18,P17,YOL058W,96_wellH11,18355.00,1386.07,8.30,7.47,6.73
18,P21,YGL004C,96_wellH12,21446.00,1005.51,7.43,3.53,6.77
18,P5,YNL207W,96_wellH8,17171.00,2023.75,7.77,4.07,7.03
18,P9,YML080W,96_wellH9,24539.33,1941.59,6.33,3.10,5.80
19,A1,YGL223C,96_wellA1,6672.33,1031.61,6.30,3.07,5.90
19,A13,YDR465C,96_wellA4,8109.00,1341.81,6.53,3.27,6.10
19,A17,YPR118W,96_wellA5,8588.67,391.77,6.77,3.07,6.33
19,A21,YHR107C,96_wellA6,4122.67,508.59,21.00,14.07,16.40
19,A5,YMR067C,96_wellA2,10373.00,540.42,7.13,3.30,6.73
19,A9,YGR159C,96_wellA3,10646.33,1995.16,37.67,18.50,35.73
19,B1,YKR092C,96_wellA7,7783.00,1087.60,13.10,5.23,12.53
19,B13,YOR091W,96_wellA10,4281.00,785.88,5.10,2.77,4.63
19,B17,YGR234W,96_wellA11,9282.67,2021.01,42.83,23.20,39.33
19,B21,YJL164C,96_wellA12,5329.00,236.84,8.63,4.60,7.90
19,B5,YPR041W,96_wellA8,10177.67,814.70,55.33,23.30,53.20
19,B9,YNL175C,96_wellA9,9815.00,1217.51,7.77,3.83,7.27
19,C1,YIL160C,96_wellB1,5124.67,1052.96,5.47,2.83,5.13
19,C13,YOR051C,96_wellB4,5029.67,862.83,8.23,3.57,7.87
19,C17,YGR142W,96_wellB5,5238.33,54.64,4.90,2.37,4.53
19,C21,YIL119C,96_wellB6,8511.33,588.88,4.53,2.10,4.23
19,C5,YPL202C,96_wellB2,6157.33,698.10,4.50,2.17,4.20
19,C9,YMR253C,96_wellB3,5808.00,1282.48,5.80,2.53,5.50
19,D1,YOL054W,96_wellB7,7208.67,1479.31,5.13,2.40,4.83
19,D13,YPR023C,96_wellB10,5524.00,1024.27,5.37,2.63,4.90
19,D17,YJL026W,96_wellB11,7095.67,960.71,20.20,42.97,8.03
19,D21,YOL136C,96_wellB12,5933.67,571.85,4.70,2.50,4.37
19,D5,YHL020C,96_wellB8,5891.67,145.58,5.77,2.57,5.43
19,D9,YNL292W,96_wellB9,3691.33,314.15,5.07,2.57,4.70
19,E1,YKR048C,96_wellC1,5842.67,816.74,21.23,8.47,20.30
19,E13,YOR201C,96_wellC4,5579.33,697.10,5.07,2.50,4.73
19,E17,YGR193C,96_wellC5,3954.67,537.70,5.77,2.90,5.40
19,E21,YLR225C,96_wellC6,7336.67,897.77,7.87,3.47,7.40
19,E5,YDR222W,96_wellC2,4347.00,608.94,4.73,2.90,4.30
19,E9,YOR196C,96_wellC3,5838.33,377.26,7.63,3.53,7.20
19,F1,YCL028W,96_wellC7,5413.33,335.11,13.47,7.10,12.37
19,F13,YDR019C,96_wellC10,9100.67,1462.76,13.00,6.37,11.93
19,F17,YKL189W,96_wellC11,8621.33,2220.82,5.57,2.43,5.23
19,F21,YOR173W,96_wellC12,6012.67,386.79,6.07,3.13,5.57
19,F5,YJR149W,96_wellC8,8469.67,2547.85,6.00,2.80,5.60
19,F9,YDL105W,96_wellC9,6411.67,272.24,4.73,2.10,4.43
19,G1,YLR423C,96_wellD1,5398.00,814.84,5.47,2.43,5.13
19,G13,YDR153C,96_wellD4,3754.67,720.48,11.27,4.53,10.80
19,G17,YDR423C,96_wellD5,4370.00,235.12,6.40,2.73,6.07
19,G21,YMR235C,96_wellD6,4893.00,1133.96,27.10,12.07,25.33
19,G5,YJR076C,96_wellD2,5270.00,931.26,12.23,5.13,11.40
19,G9,YPL188W,96_wellD3,4616.33,630.18,5.70,3.53,5.40
19,H1,YGL048C,96_wellD7,5634.67,381.57,29.93,13.30,27.77
19,H13,YER095W,96_wellD10,5550.67,363.97,6.57,6.93,4.87
19,H17,YMR201C,96_wellD11,7773.67,2928.70,4.77,2.27,4.43
19,H21,YGL181W,96_wellD12,5216.00,1137.17,8.03,3.67,7.57
19,H5,YLR107W,96_wellD8,10203.00,1997.24,4.97,2.27,4.63
19,H9,YDR083W,96_wellD9,3304.00,401.72,6.60,3.27,6.17
19,I1,YMR021C,96_wellE1,5847.67,556.67,4.90,2.80,4.57
19,I13,YGR210C,96_wellE4,5680.67,244.02,8.63,3.83,8.23
19,I17,YNL152W,96_wellE5,8090.00,1835.66,5.43,2.57,5.10
19,I21,YNL078W,96_wellE6,6373.67,674.22,5.73,2.70,5.33
19,I5,YNL248C,96_wellE2,6488.00,1158.90,11.30,5.03,10.80
19,I9,YBR168W,96_wellE3,5873.00,876.60,5.17,2.47,4.83
19,J1,YHL014C,96_wellE7,7532.67,2177.51,5.13,2.53,4.83
19,J13,YGR111W,96_wellE10,5391.00,193.36,6.53,3.10,6.17
19,J17,YEL037C,96_wellE11,6571.67,2373.23,5.40,2.47,5.07
19,J21,YJL048C,96_wellE12,6556.00,628.11,5.50,2.37,5.20
19,J5,YMR214W,96_wellE8,6123.33,808.07,5.20,5.80,4.83
19,J9,YGR122W,96_wellE9,5114.00,335.16,5.13,2.47,4.83
19,K1,YCR012W,96_wellF1,6465.33,310.10,885.83,374.43,816.13
19,K13,YML074C,96_wellF4,3327.00,348.29,15.63,7.87,15.00
19,K17,YOL022C,96_wellF5,7313.00,855.40,7.07,3.10,6.67
19,K21,YNL181W,96_wellF6,5675.67,947.04,6.80,3.17,6.37
19,K5,YOL082W,96_wellF2,4757.00,787.46,5.80,21.27,4.70
19,K9,YBR233W,96_wellF3,3138.67,152.89,5.20,13.33,4.60
19,L1,YKL149C,96_wellF7,7954.33,843.06,4.93,4.37,4.63
19,L13,YHR179W,96_wellF10,6466.67,750.00,56.13,26.67,51.50
19,L17,YPL028W,96_wellF11,6923.67,1425.24,21.33,8.80,20.03
19,L21,YNL042W,96_wellF12,6316.33,632.88,4.77,2.43,4.43
19,L5,YNR021W,96_wellF8,6370.00,576.65,23.27,8.67,22.07
19,L9,YKL162C,96_wellF9,7920.00,797.82,4.83,2.37,4.53
19,M1,YHR115C,96_wellG1,5225.33,367.86,5.03,2.40,4.67
19,M13,YOR042W,96_wellG4,5199.33,409.67,16.60,6.77,15.73
19,M17,YHR097C,96_wellG5,6161.00,374.58,7.50,3.23,7.13
19,M21,YDR076W,96_wellG6,5185.33,119.82,4.83,2.30,4.53
19,M5,YPL048W,96_wellG2,2876.00,555.69,33.17,15.67,30.73
19,M9,YGL143C,96_wellG3,4889.67,510.66,5.40,3.80,5.00
19,N1,YMR010W,96_wellG7,5551.67,823.28,9.33,7.90,8.80
19,N13,YAL015C,96_wellG10,7356.67,1311.98,4.60,2.70,4.30
19,N17,YGL213C,96_wellG11,5538.67,707.50,8.73,5.07,8.13
19,N21,YNR043W,96_wellG12,6571.67,1126.29,21.63,9.80,20.10
19,N5,YGR214W,96_wellG8,10667.67,621.84,9.70,4.40,9.20
19,N9,YLR328W,96_wellG9,6338.00,712.94,6.93,4.23,6.60
19,O1,YIL033C,96_wellH1,6185.67,781.59,18.87,8.37,17.50
19,O13,YOR303W,96_wellH4,3986.67,460.58,6.57,3.40,6.07
19,O17,YDL104C,96_wellH5,3658.00,292.50,4.73,2.63,4.40
19,O21,YGR179C,96_wellH6,5221.33,1000.08,5.33,2.47,5.03
19,O5,YDR432W,96_wellH2,5109.67,1186.46,93.30,38.00,87.37
19,O9,YPL060W,96_wellH3,3506.67,206.61,5.13,5.60,4.50
19,P1,YPL154C,96_wellH7,3795.00,268.56,5.10,2.57,4.73
19,P13,YDR021W,96_wellH10,3174.00,371.10,5.27,2.63,5.00
19,P17,YHR201C,96_wellH11,3502.67,143.98,12.20,4.93,11.70
19,P21,YOL052C,96_wellH12,4045.67,154.30,12.63,5.80,11.87
19,P5,YNL051W,96_wellH8,4309.67,283.64,6.37,3.13,6.00
19,P9,YNL254C,96_wellH9,4967.33,257.02,4.63,2.63,4.30
20,A1,YGR010W,96_wellA1,21860.67,854.20,6.13,3.30,5.50
20,A13,YIL153W,96_wellA4,23496.33,1394.61,6.57,3.37,5.97
20,A17,YML062C,96_wellA5,14054.00,2178.89,6.40,4.07,5.90
20,A21,YDR161W,96_wellA6,29079.33,2637.83,5.87,3.00,5.40
20,A5,YBR025C,96_wellA2,28271.33,2209.10,43.70,27.83,38.20
20,A9,YPL112C,96_wellA3,27381.67,3905.23,6.33,3.83,5.70
20,B1,YOR084W,96_wellA7,20032.00,954.42,5.90,3.43,5.30
20,B13,YJL147C,96_wellA10,20078.33,848.84,6.00,3.30,5.43
20,B17,YLL039C,96_wellA11,29184.67,579.16,7.47,3.80,6.80
20,B21,YGL126W,96_wellA12,25746.67,1336.43,7.23,3.80,6.60
20,B5,YGR046W,96_wellA8,23881.33,3368.43,5.93,3.20,5.40
20,B9,YHR129C,96_wellA9,18899.67,1290.97,5.70,3.23,5.20
20,C1,YJL138C,96_wellB1,18622.67,251.29,122.67,59.53,116.03
20,C13,YJR032W,96_wellB4,18097.67,442.62,6.63,3.47,6.03
20,C17,YCR094W,96_wellB5,17380.33,673.58,6.30,2.93,5.87
20,C21,YEL046C,96_wellB6,20311.67,894.33,59.63,30.67,54.13
20,C5,YCR035C,96_wellB2,20201.33,3093.28,7.17,3.63,6.47
20,C9,YBL013W,96_wellB3,16580.00,1034.40,5.53,2.60,5.13
