Gene ID,REF,EtOH  20g/L,EtOH  40g/L,EtOH  60g/L,Osmo 0.2 M (NaCl),Osmo 0.4 M (NaCl),Osmo 0.6 M (NaCl),Temp 33C,Temp 36C,Temp 38C,EtOH20 vs REF,EtOH40 vs REF,EtOH60 vs REF,Osm200 vs REF,Osm400 vs REF,Osm600 vs REF,Temp33 vs REF,Temp36 vs REF,Temp38 vs REF,EtOH20 vs REF,EtOH40 vs REF,EtOH60 vs REF,Osm200 vs REF,Osm400 vs REF,Osm600 vs REF,Temp33 vs REF,Temp36 vs REF,Temp38 vs REF
YER099C,66.23130851,66.88209254,66.66436289,73.95009063,63.52740503,57.11094797,50.23586231,78.98617855,99.96940983,91.96707273,-0.004246517,-0.002830398,-0.047875375,0.01810222,0.064343966,0.120049474,-0.076487767,-0.178803793,-0.142569028,0.970422147,0.95875042,0.647596914,0.945718304,0.807526664,0.201055159,0.441779341,0.101983024,0.099415614
YER101C,165.7866603,124.1733204,140.0534895,142.5636481,NA,NA,NA,139.0275841,206.4803245,142.2606873,0.125521289,0.073255649,0.065540783,NA,NA,NA,0.076448607,-0.095329091,0.06646468,NA,NA,NA,NA,NA,NA,NA,NA,NA
YER105C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YER110C,4431.287763,3614.935991,3833.239236,4097.223881,5050.937034,5111.982432,5401.797618,4633.563175,4551.304642,4685.371031,0.088429342,0.062964029,0.034040258,-0.056842001,-0.062059399,-0.086008355,-0.019385135,-0.011605952,-0.024214034,0.176806898,0.087424204,0.37960089,0.850165909,0.384152218,0.108279284,0.90050202,0.670752497,0.49547008
YER112W,915.0198601,1032.400919,901.60639,875.529326,896.2998023,881.6066543,969.6954914,1079.173269,1141.038265,831.0563923,-0.052417862,0.006413539,0.019159823,0.00897722,0.016155661,-0.025204856,-0.071660659,-0.095869688,0.041800026,0.533509899,0.682237586,0.633386082,0.900668496,0.890373313,0.575769206,0.303866311,0.072712669,0.096765519
YER114C,206.9044382,288.8146252,252.2845694,242.9530681,242.1161085,170.5849183,NA,NA,208.0526001,176.0185921,-0.144849375,-0.086120882,-0.069752581,-0.068253878,0.083829175,NA,NA,-0.002403341,0.070211264,NA,NA,NA,NA,NA,NA,NA,NA,NA
YER120W,2834.722331,2781.513515,2778.132435,2930.993658,2956.109029,2698.855322,2818.45545,2974.503925,3472.121482,3001.369451,0.00822935,0.00875758,-0.014504354,-0.018209923,0.021330921,0.00249935,-0.020904021,-0.088084387,-0.024808933,0.880453026,0.842779098,0.674841043,0.900952518,0.790047925,0.974357569,0.692689594,0.125244195,0.427522775
YER123W,76.04054028,93.68696463,33.57938808,61.52226538,68.86400712,67.5580761,85.0736759,41.23370329,54.86242619,73.62400599,-0.090633975,0.354972416,0.092012875,0.043052904,0.051367921,-0.048750004,0.265792852,0.141770184,0.01402575,NA,NA,NA,NA,NA,NA,NA,NA,NA
YER125W,447.9221144,535.5505446,450.2154192,457.1170529,429.308075,454.6547976,414.4180691,438.1064433,460.8599158,421.6185871,-0.077597961,-0.00221786,-0.008824919,0.018433447,-0.006479274,0.033763822,0.009622864,-0.012366432,0.026282756,0.560572841,0.95875042,0.909866544,0.903685563,0.979438971,0.67963326,0.799534612,0.919409123,0.414373653
YER126C,357.5512224,304.4351458,305.3506542,249.5331197,358.3542487,442.8997682,428.9390107,385.9284337,392.8448743,382.4313286,0.069843479,0.068539412,0.156210071,-0.000974291,-0.092967186,-0.079057279,-0.03316851,-0.040882824,-0.029215195,0.307190679,0.304756188,0.030285849,0.994761901,0.608630219,0.222975865,0.807445848,0.446498644,0.201883336
YER127W,49.38182485,16.16711041,39.72753886,45.64494777,29.05043815,28.23337571,28.25350937,31.17020237,36.32472637,40.69537882,0.484934731,0.094475474,0.03417442,0.230414448,0.242804327,0.242494736,0.199827513,0.133364783,0.084022039,NA,0.850053694,0.938216523,0.868656189,0.845472193,0.605298987,0.811235836,0.790175867,0.814267663
YER133W,3227.969912,2947.668428,3056.870513,3432.295571,3432.961866,3100.361874,3107.461754,3202.483584,3315.626372,2732.458679,0.039450848,0.023652435,-0.026655202,-0.026739501,0.01751709,0.016523686,0.003442566,-0.011636107,0.072375875,0.707634719,0.357131172,0.211672953,0.868997321,0.845472193,0.650845662,0.953034394,0.855568773,0.062635126
YER134C,655.454312,763.3125292,698.5800155,751.178962,630.1983668,629.6446049,566.9973463,706.8295235,818.3199473,748.7467453,-0.066159966,-0.027673733,-0.059200991,0.017065152,0.017446938,0.062961399,-0.032772256,-0.096380713,-0.057792523,0.270875673,0.536882417,0.330730917,0.917913821,0.940329816,0.250959444,0.553979426,0.267654284,0.332034786
YER136W,3742.770181,3336.634239,2919.274041,2971.29217,4007.535803,4080.30381,3925.061697,4083.854438,4334.445841,3414.48143,0.049884559,0.107918295,0.100247802,-0.02968425,-0.03749934,-0.020653327,-0.037877093,-0.06374042,0.039868406,0.315078924,0.082728781,0.064211343,0.86041828,0.83370345,0.496347641,0.450316245,0.402695944,0.246155577
YER139C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YER142C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YER143W,1205.974413,1440.895754,1140.559568,1107.581331,1196.62327,1146.309444,1073.292761,1335.068595,1499.399396,920.4908324,-0.077294468,0.024220121,0.036962467,0.003380649,0.022036223,0.050619893,-0.044165487,-0.094579238,0.117318626,0.245365177,0.429233302,0.220043275,0.983985676,0.936353519,0.178928274,0.229739904,0.125244195,0.01757618
YER146W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YER149C,9.368760375,NA,NA,13.64672985,NA,23.37656105,NA,NA,13.19233547,15.13766195,NA,NA,-0.163346463,NA,-0.397098491,NA,NA,-0.148639555,-0.208376671,NA,NA,NA,NA,NA,NA,NA,NA,NA
YER151C,69.15153276,71.92385393,69.41680287,94.38170324,82.29931254,69.09479495,93.1840154,61.51463034,62.59576984,112.3024628,-0.01707114,-0.001662797,-0.135086,-0.075594397,0.000356478,-0.12953961,0.050823392,0.043256826,-0.21058747,0.861617341,0.973498273,0.060437794,0.850165909,0.999977057,0.394787467,0.613280344,0.406356037,0.199402744
YER156C,281.4003524,265.3237168,258.7551926,244.6797318,326.3249099,281.4239026,310.6719684,262.6714115,265.3688561,213.8642139,0.025548564,0.036435563,0.060726641,-0.06432559,-3.63443E-05,-0.042977432,0.029911829,0.025474685,0.119186517,0.64940731,0.228572989,0.02847234,0.850165909,0.999977057,0.374976013,0.718110511,0.508711551,0.035865005
YER157W,14.49394368,4.410811601,28.24466153,32.93931767,NA,NA,NA,18.94355563,NA,25.00476185,0.516668061,-0.289749805,-0.356528029,NA,NA,NA,-0.116274928,NA,-0.236836153,NA,NA,NA,NA,NA,NA,NA,NA,NA
YER164W,84.80645618,123.7805915,73.41284413,98.97750518,96.72605089,100.7012165,95.50129602,NA,72.78850728,145.4678662,-0.164223638,0.062656866,-0.067107587,-0.057114541,-0.074605801,-0.05158035,NA,0.066366103,-0.234338153,0.103559913,0.809872065,0.418064853,NA,0.866871716,NA,NA,0.854634663,0.296218343
YER165W,8091.304277,8038.9806,7324.653288,7439.215826,8845.74389,8672.468904,8816.019171,8040.594164,8068.852042,6766.974139,0.002817553,0.043231461,0.036491375,-0.038715828,-0.030124218,-0.037253993,0.002730391,0.001206781,0.077624017,0.935787036,0.232738749,0.218022303,0.850165909,0.710081989,0.511954284,0.926275326,0.983086263,0.021251652
YER166W,19.75394461,25.30356107,18.67056256,40.06939712,18.43134457,NA,5.487958206,18.32106874,NA,15.0902889,-0.107527814,0.024496428,-0.307158976,0.030096813,NA,0.556243036,0.032703027,NA,0.116956277,NA,NA,NA,NA,NA,NA,NA,NA,NA
YER171W,4.938535429,NA,8.357185245,9.701749233,NA,NA,3.806231944,6.177935589,7.45189634,7.013362273,NA,-0.228461855,-0.293251871,NA,NA,0.113102924,-0.097245202,-0.178668631,-0.152328099,NA,NA,NA,NA,NA,NA,NA,NA,NA
YER172C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YER174C,397.5596117,187.3978754,347.0736122,231.8718865,322.5270517,398.6719918,458.3742352,412.3389271,450.4888807,112.2990251,0.326637595,0.058980662,0.234154162,0.090836111,-0.001213468,-0.061817941,-0.015852079,-0.054281818,0.549026272,0.129430761,0.811420778,0.132889717,0.850165909,0.998920715,0.585775044,0.896553445,0.639042431,NA
YER175C,675.6375077,757.9192265,513.9495269,172.2214925,578.1394172,450.4283797,290.6130929,542.9887997,509.2642749,281.5407915,-0.049909173,0.118793281,0.593626403,0.067681171,0.176088005,0.366398575,0.09492288,0.12277054,0.380172424,0.7157179,0.338866027,0.004946544,0.850165909,0.684119577,0.014538332,0.39428694,0.139559684,0.007681809
YER177W,14217.98316,15194.93144,11506.92132,11525.37775,13052.6773,12892.60216,10035.54703,14614.4836,15739.00574,12872.2377,-0.028860749,0.091878852,0.091182827,0.037138394,0.042497414,0.151296945,-0.011945479,-0.044139298,0.043183945,0.407510471,0.188406307,0.115562523,0.868656189,0.845472193,0.044546238,0.728212747,0.33614262,0.104420723
YER178W,5716.67631,7145.332684,7288.06212,5960.71519,5636.099851,5703.866864,5302.206585,5592.686189,6077.462374,4926.222785,-0.096878852,-0.105468463,-0.018154769,0.006164924,0.000974222,0.032686958,0.009523151,-0.026578677,0.064629554,0.167926571,0.051515889,0.620979824,0.954304504,0.998920715,0.407508946,0.813698577,0.708829494,0.107593096
YFL002C,NA,NA,23.81987866,22.82926077,NA,NA,NA,NA,NA,33.87664555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YFL004W,137.4395292,259.5675786,188.866451,210.6920482,155.8148039,146.7722838,168.8632767,133.6996454,114.8603775,154.8271255,-0.276138787,-0.138043161,-0.185536486,-0.054497059,-0.028532393,-0.089423553,0.011981403,0.07794142,-0.051735392,0.119708051,0.045814316,0.11683887,0.850165909,0.878946452,0.253086033,0.912927866,0.269486927,0.455697065
YFL005W,4974.849097,5857.624275,5565.673778,5643.664647,5334.26315,5504.678422,5491.049849,5669.501307,6207.08265,6778.723092,-0.0709416,-0.048737836,-0.054781288,-0.030294525,-0.043952041,-0.042875475,-0.056764948,-0.096107616,-0.134367982,0.261516085,0.481402828,0.148642543,0.850165909,0.710081989,0.465824512,0.537969613,0.125244195,0.022074325
YFL007W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YFL014W,15541.30254,4128.785795,2832.252464,6003.578037,14530.40366,13148.41552,6230.714787,17855.07473,19892.70538,5988.778163,0.575665063,0.739355452,0.413077255,0.029209736,0.072613995,0.396949543,-0.060274257,-0.107206436,0.414149189,0.083407626,0.038672586,0.031845319,0.917913821,0.80152707,0.098889141,0.672457548,0.267471375,0.029530644
YFL016C,460.5005861,527.3361026,895.6003608,1101.642228,485.353128,463.1265997,564.0747256,544.0256969,702.0881156,1482.625176,-0.058857318,-0.288884073,-0.378810388,-0.022827646,-0.002469538,-0.088106454,-0.072389227,-0.183161434,-0.507801183,0.303636302,0.02905462,0.012053231,0.868656189,0.978204224,0.142108256,0.482435359,0.081108551,0.006415265
YFL017C,131.9496237,161.5304284,205.6641164,143.1554307,114.562455,109.6425145,93.43255023,128.5921228,133.7834861,128.4204788,-0.087846189,-0.192750368,-0.035399672,0.061365844,0.080429169,0.149909953,0.01119379,-0.005994352,0.011773871,0.497719534,0.156542264,0.6103148,0.850165909,0.886566405,0.19102016,0.876120241,0.953060956,0.759330611
YFL018C,6676.40176,7786.185181,9005.496542,6873.544589,7106.45164,7272.12949,7588.373834,7192.579555,8199.038378,5309.789041,-0.066782265,-0.129965201,-0.012638291,-0.027110342,-0.037119141,-0.055606255,-0.032342211,-0.089220456,0.099465196,0.302601792,0.188528229,0.765051149,0.850165909,0.589986168,0.301780742,0.71067738,0.267882158,0.286069026
YFL022C,1861.848757,1773.387168,2074.114641,2677.480352,2079.793302,2156.673673,2311.732333,2090.661268,2204.034748,2541.944563,0.021140838,-0.046888358,-0.157781893,-0.048075776,-0.063840038,-0.093993148,-0.050339274,-0.073274038,-0.135221676,0.773195477,0.316439754,0.058709389,0.850165909,0.325957625,0.205973027,0.441779341,0.190944588,0.021708962
YFL028C,781.4547521,705.8482091,904.3873748,960.0411383,751.5199184,784.3951443,629.4321205,797.8672248,885.4983065,788.1549637,0.044192519,-0.063450654,-0.089386007,0.016963341,-0.00163106,0.093954935,-0.009026789,-0.054283898,-0.003707779,0.532124909,0.205869188,0.081134381,0.900668496,0.998920715,0.251025375,0.920409789,0.405505517,0.95450804
YFL030W,3854.776277,7030.884284,9225.903206,5651.243765,5031.41139,4583.654181,5722.055976,3388.454792,3073.302797,586.326141,-0.261010773,-0.379009716,-0.166144863,-0.115690651,-0.075212667,-0.171552924,0.055997482,0.098393826,0.81785992,0.06699672,0.019139979,0.01062495,0.850165909,0.664888906,0.137594751,0.547239834,0.140724019,0.012751216
YFL033C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YFL034C-A,4024.052102,2556.042078,2435.047434,2004.729486,3989.145178,4232.053716,4825.523659,3643.410169,3459.248459,2269.288365,0.197095596,0.21815617,0.302607817,0.003783753,-0.021887576,-0.078880854,0.043155529,0.065681839,0.248773909,0.092486644,0.067416423,0.018868739,0.988491725,0.89354419,0.284475736,0.613280344,0.391312698,0.033456536
YFL037W,3917.358034,4171.993809,3378.072487,3362.008619,3921.339533,3808.019743,3775.981014,3656.282712,4095.379664,3210.313742,-0.027350389,0.064324302,0.066394444,-0.000441181,0.012294075,0.015963465,0.029953498,-0.019300903,0.086445789,0.618720404,0.063775416,0.024638342,0.994761901,0.908419101,0.44204271,0.38693547,0.69974934,0.005572787
YFL038C,4534.200396,5261.842386,5571.428663,6485.342163,5088.299879,4654.2644,4665.829681,5057.708282,5583.327672,6642.867709,-0.064637124,-0.089465864,-0.155432184,-0.050071988,-0.011350341,-0.012428171,-0.047453066,-0.090392406,-0.165854893,0.149542868,0.074217349,0.025177236,0.850165909,0.889254667,0.634066584,0.303866311,0.139559684,0.034349075
YFL039C,37643.33617,35498.52357,32530.65621,33770.30572,35472.66567,35427.6643,34346.44556,34204.5922,36745.69889,37284.39934,0.025477816,0.063395282,0.047153114,0.02579428,0.026345585,0.039806307,0.041603689,0.010481594,0.004160955,0.717555988,0.300624861,0.38865642,0.889850727,0.856884346,0.531466357,0.524080563,0.905164268,0.928279519
YFL041W,364.043018,681.8197983,488.100163,238.9220551,451.2492821,423.2719657,414.6846493,495.8615478,376.7844503,393.2355798,-0.272516902,-0.127356247,0.182896464,-0.093263818,-0.065466799,-0.056565253,-0.134207726,-0.014940265,-0.0335001,0.219945751,0.737395278,0.441235172,NA,0.936353519,0.853174094,NA,0.957957744,NA
YFL044C,607.097815,650.9908489,608.4058435,512.0728924,634.5842783,607.277834,670.1383658,576.7656321,613.873685,353.5153971,-0.030316214,-0.000934707,0.073926884,-0.019230639,-0.00012876,-0.042905812,0.022259296,-0.004820347,0.234850336,0.643462287,0.980122498,0.129843904,0.930660239,0.999977057,0.336449759,0.708840207,0.943944543,0.022969415
YFL045C,4744.318702,4342.06351,2929.900824,3868.002488,5081.207919,5070.583925,4333.576752,4008.431283,3924.22117,3080.837487,0.038477684,0.209320935,0.088687111,-0.029793111,-0.02888412,0.039327363,0.073199412,0.082420379,0.187505065,0.639742837,0.028343181,0.09109171,0.889850727,0.750480945,0.341988706,0.277001896,0.31412516,0.028535198
YFL047W,35.82612747,33.29538379,32.44604407,39.38659003,35.36620274,32.62941515,32.39593892,24.71642952,28.03588309,26.39381497,0.031815842,0.043038113,-0.041148516,0.005611435,0.040590577,0.043709295,0.161214133,0.106485626,0.132697699,0.761311813,0.546717894,0.492178493,0.988491725,0.859420802,0.77036465,0.233220544,0.236984116,0.070092049
YFL048C,293.7034966,274.6825657,311.6076758,353.9790573,276.9349086,299.5606248,261.168514,276.8987224,315.6887611,273.7269372,0.029078022,-0.02569903,-0.081068451,0.025531413,-0.008575611,0.050988299,0.025588165,-0.031350004,0.030591579,0.640178504,0.598547971,0.193404014,0.868656189,0.975508377,0.463365321,0.784676866,0.602564452,0.546398597
YFL053W,18.95994476,74.92275858,87.52575277,26.27121111,28.92605705,19.80747048,44.08699462,79.33729539,119.6548837,55.19160792,-0.596776692,-0.664298787,-0.141643027,-0.183452171,-0.01899195,-0.366473427,-0.621640324,-0.800093361,-0.464035979,0.238628633,NA,NA,NA,NA,0.614606963,0.624870772,0.64883891,0.390517687
YFR001W,1183.273533,1146.465619,1056.189888,963.937474,1255.057064,1248.859914,1203.041496,1350.162396,1324.539154,806.8246804,0.013724115,0.049343145,0.089036286,-0.025578322,-0.023428575,-0.007195457,-0.057300858,-0.04897965,0.166305976,0.846921108,0.360134082,0.088990319,0.87312765,0.866871716,0.934776043,0.304066193,0.236984116,0.015850424
YFR002W,206.5826457,204.9100447,221.1741795,301.1668248,226.2526186,216.7275793,227.7759907,193.3681838,271.7322708,259.9856805,0.003530587,-0.02964059,-0.163713295,-0.039499779,-0.020820345,-0.042414109,0.028708817,-0.119047383,-0.099855593,0.95433057,0.491319471,0.086925963,0.911027875,0.798868363,0.597271148,0.501271075,0.146368265,0.009158477
YFR004W,3071.949366,3065.181294,2884.749304,3163.730305,3066.720277,3008.930577,3174.316905,3295.480762,3326.257487,2658.941861,0.000957887,0.027305976,-0.012785402,0.000739888,0.009001885,-0.014236229,-0.030504728,-0.034541812,0.062705212,0.980614516,0.491988122,0.815257738,0.994761901,0.952030338,0.730503429,0.412060532,0.618993005,0.018847714
YFR006W,100.0641399,72.60336066,89.58106412,91.80050572,105.5538565,97.97118918,115.9533489,80.24269455,79.06793441,52.00716526,0.139321743,0.04806225,0.037433393,-0.023195639,0.009180087,-0.064004829,0.095872963,0.102278073,0.284215284,0.208169201,0.291224336,0.529767161,0.924645216,0.958740711,0.520222506,0.441779341,0.33649973,0.014582002
YFR007W,4.27609914,3.31221377,3.691749245,3.658402617,4.380122529,4.042182379,4.174113653,4.222212625,4.534806777,4.336245577,0.110929407,0.063815571,0.067756267,-0.010438494,0.024431861,0.010483496,0.005507666,-0.025511021,-0.006066104,0.37391134,0.790427086,0.427174017,0.976168154,0.839548338,0.949997877,0.93161037,0.918477943,0.977311316
YFR009W,530.7135114,467.6312375,583.0406704,861.0432127,561.9785994,552.2195693,681.8085049,536.4609081,564.5345889,732.5679338,0.05495663,-0.040838706,-0.210164803,-0.024859633,-0.017251648,-0.10880227,-0.004677936,-0.026830412,-0.13998776,0.260332458,0.350334634,0.008120489,0.868656189,0.940329816,0.148162226,0.931371373,0.419800091,0.049999261
YFR010W,1600.054839,1523.554705,1361.090901,1463.583714,1677.765317,1572.552166,1769.505236,1468.804343,1569.682703,1195.498172,0.021276815,0.070247737,0.038717299,-0.020596345,0.007529806,-0.043716984,0.03717092,0.008322995,0.126585951,0.796535074,0.167749113,0.480487652,0.896299001,0.965137524,0.341988706,0.65300346,0.911493646,0.036175168
YFR011C,1631.819696,1836.546615,2422.58485,1883.568242,1910.180692,1701.744614,1712.611796,1525.920386,1602.02782,834.6174324,-0.051329785,-0.171606826,-0.062309189,-0.06840228,-0.018222214,-0.02098676,0.029140296,0.008002117,0.291184719,0.429951384,0.253185628,0.353208933,0.850165909,0.845472193,0.547253475,0.716132849,0.901345368,0.040697305
YFR013W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YFR014C,232.6003396,242.9153375,330.7966602,393.5832047,232.2108627,205.7322593,208.0728343,189.4419734,220.0782774,264.4965861,-0.018844592,-0.152950772,-0.228426213,0.000727813,0.053307949,0.048394961,0.089134135,0.024033166,-0.055809726,0.809055483,0.080088214,0.013096978,0.994761901,0.88713458,0.506823548,0.441779341,0.762993538,0.56561871
YFR016C,86.65260411,NA,83.31509675,73.35299726,75.54990401,70.02450634,66.22338152,66.54733994,78.06358927,71.7679385,NA,0.017057916,0.072363755,0.059547702,0.092531563,0.116770266,0.114650918,0.045333103,0.081851147,NA,NA,NA,NA,NA,NA,NA,NA,NA
YFR024C-A,1651.352886,2032.177433,2021.279476,2066.124318,1866.050525,1773.110141,2039.671971,1875.032857,1961.580599,2134.712157,-0.090121735,-0.087786476,-0.09731656,-0.053083509,-0.030895824,-0.091720438,-0.055168993,-0.074766268,-0.111499434,0.338392861,0.049554172,0.161090989,0.850165909,0.740975112,0.24190189,0.550922859,0.272519035,0.036758572
YFR025C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YFR028C,180.720509,234.101455,290.0041521,450.2030138,310.0751617,194.7086,422.2540129,NA,NA,301.1819029,-0.112396672,-0.205396775,-0.396400957,-0.234459538,-0.032377693,-0.368566344,NA,NA,-0.221821432,NA,NA,NA,NA,NA,NA,NA,NA,NA
